"Policy","Rule_name","mean.wait","sd.wait","mean.OT","sd.OT","mean.Idle","sd.Idle","excess.wait.rate","extreme.wait.rate","excess.OT.rate","extreme.OT.rate"
"1,2,3,4,5,6,7,8,10,11,12,14,15,16;B","BBBBBBBBCBBBCBBB",4.588115,1.747127453884,6.28439,10.1011677085224,34.62992,18.3137898622007,10.011875,0.4875,4.15,1.03
"1,2,3,4,5,6,7,8,10,11,13,14,15,16;B","BBBBBBBBCBBCBBBB",4.52509104166667,1.72033083084404,6.451765,10.2059380333597,34.8384666666667,18.2965892875075,9.8425,0.465625,4.24,1.03
"1,2,3,4,5,6,7,8,10,12,13,14,15,16;B","BBBBBBBBCBCBBBBB",4.48345072916667,1.72671877535753,6.622235,10.3291033333063,35.0457616666667,18.2483279885696,9.72,0.44875,4.39,1.08
"1,2,3,4,5,6,7,8,11,12,13,14,15,16;B","BBBBBBBBCCBBBBBB",4.46205916666667,1.76296119857535,6.752845,10.4114563021482,35.20517,18.1961396302366,9.624375,0.441875,4.59,1.09
"1,2,3,4,5,6,7,9,10,11,12,13,14,15;B","BBBBBBBCBBBBBBBC",4.8731828125,1.98991436895473,5.44732666666667,10.013563010456,32.776165,17.7527725976235,10.739375,0.574375,3.91,1.03
"1,2,3,4,5,6,7,9,10,11,12,13,14,16;B","BBBBBBBCBBBBBBCB",4.74140614583333,1.8844728162138,5.87939833333333,10.031770615685,34.009585,18.1556292023057,10.4325,0.54375,4,1.03
"1,2,3,4,5,6,7,9,10,11,12,13,15,16;B","BBBBBBBCBBBBBCBB",4.63663208333333,1.79683123145756,6.15735166666667,10.0951285654994,34.4421466666667,18.2154884005718,10.124375,0.514375,4.11,1.04
"1,2,3,4,5,6,7,9,10,11,12,14,15,16;B","BBBBBBBCBBBBCBBB",4.55293239583333,1.73308619774752,6.36314833333333,10.1763104447252,34.72273,18.2562059350102,9.901875,0.4775,4.21,1.07
"1,2,3,4,5,6,7,9,10,11,13,14,15,16;B","BBBBBBBCBBBCBBBB",4.48664197916667,1.69445865136247,6.52623,10.2768330554796,34.925695,18.2424934420924,9.72125,0.455,4.3,1.07
"1,2,3,4,5,6,7,9,10,12,13,14,15,16;B","BBBBBBBCBBCBBBBB",4.43966802083333,1.68842240502545,6.68976,10.3930534267696,35.12518,18.1970867487626,9.5725,0.438125,4.45,1.12
